probe_id,mean_FM,mean_CTRL,log2FC,p_value,comparison,p_adj,gene_symbol
ENSG00000004866,2.488190613933516,4.04158318928319,-1.5533925753496742,0.38709587644651294,FM_vs_CTRL,,
ENSG00000004897,175.21164445889403,182.49575528255988,-7.284110823665856,0.9314412578751952,FM_vs_CTRL,,
ENSG00000004939,52.3580789662387,9.421591438393225,42.93648752784547,0.2405338867711696,FM_vs_CTRL,,
ENSG00000004948,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000004961,28.505654439419278,32.02368141737799,-3.5180269779587157,0.7973144899894095,FM_vs_CTRL,,
ENSG00000004975,88.23632525929892,84.45825127355621,3.778073985742708,0.9271875475173993,FM_vs_CTRL,,
ENSG00000005001,0.1138069331906753,0.0,0.1138069331906753,0.26731130482469584,FM_vs_CTRL,,
ENSG00000005007,1742.639824924761,1873.0008544219868,-130.3610294972259,0.8856680526034243,FM_vs_CTRL,,
ENSG00000005020,1722.437306078033,2166.471775839182,-444.034469761149,0.650635961871895,FM_vs_CTRL,,
ENSG00000005022,239.7279312490112,260.9688656911992,-21.240934442188006,0.8190865895958752,FM_vs_CTRL,,
ENSG00000005059,10.695152134028678,24.46339850172496,-13.768246367696282,0.15783301818857431,FM_vs_CTRL,,
ENSG00000005073,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000005075,138.6629337868284,118.17340945105562,20.489524335772785,0.67884639807004,FM_vs_CTRL,,
ENSG00000005100,33.84551614346657,40.727267254301985,-6.881751110835417,0.7124832646888175,FM_vs_CTRL,,
ENSG00000005102,0.7636218310023738,2.0556810146893234,-1.2920591836869497,0.29111965045927385,FM_vs_CTRL,,
ENSG00000005108,0.30747445197274653,0.7152991661761476,-0.4078247142034011,0.3454991306436753,FM_vs_CTRL,,
ENSG00000005156,32.399496813347376,33.119575591595655,-0.7200787782482791,0.9720380763698051,FM_vs_CTRL,,
ENSG00000005175,238.23687521510578,268.5081141727419,-30.271238957636115,0.8166682788426985,FM_vs_CTRL,,
ENSG00000005187,31.17933021161271,12.807419411655456,18.371910799957256,0.45789867777046583,FM_vs_CTRL,,
ENSG00000005189,1.9117057468465433,1.6943641118575652,0.21734163498897807,0.8867411134138422,FM_vs_CTRL,,
ENSG00000005194,35.30688405942233,30.11625718871044,5.190626870711892,0.7271130677669225,FM_vs_CTRL,,
ENSG00000005206,125.10261556694502,115.1192732458956,9.98334232104942,0.862187031332519,FM_vs_CTRL,,
ENSG00000005238,1914.2889608234382,1841.2754618486026,73.01349897483556,0.9321574957368515,FM_vs_CTRL,,
ENSG00000005243,0.45529347205017523,0.45588855314302784,-0.0005950810928526118,0.9988980065988026,FM_vs_CTRL,,
ENSG00000005249,6.0393862303232595,5.28258063170856,0.7568055986146991,0.8538703379327549,FM_vs_CTRL,,
ENSG00000005302,1147.0227403663334,921.4087806620018,225.6139597043316,0.6472768956612828,FM_vs_CTRL,,
ENSG00000005339,3373.5408705852874,3722.131670381238,-348.5907997959507,0.8420461475630714,FM_vs_CTRL,,
ENSG00000005379,46.434202397451614,64.85457906576514,-18.420376668313523,0.5071945061375679,FM_vs_CTRL,,
ENSG00000005381,8.142262574294012,10.329630615559012,-2.1873680412649996,0.7196645190834067,FM_vs_CTRL,,
ENSG00000005421,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000005436,3.1412399656705356,3.964777655562556,-0.8235376898920204,0.7414612439337468,FM_vs_CTRL,,
ENSG00000005448,6.419092180440335,4.347598290171313,2.0714938902690214,0.4652796656040558,FM_vs_CTRL,,
ENSG00000005469,11.23793027044974,13.65138625462792,-2.4134559841781797,0.7073862370506289,FM_vs_CTRL,,
ENSG00000005471,0.10321529426359506,0.8231131154841386,-0.7198978212205435,0.0859652512877357,FM_vs_CTRL,,
ENSG00000005483,1730.4230005156987,2158.5303943064046,-428.1073937907058,0.6472417880645692,FM_vs_CTRL,,
ENSG00000005486,418.42235651105085,383.1771086272085,35.24524788384235,0.8306856581568904,FM_vs_CTRL,,
ENSG00000005513,1.058607605107639,0.5241923541449337,0.5344152509627053,0.32558284580600794,FM_vs_CTRL,,
ENSG00000005700,17.876197579029267,30.745814996058392,-12.869617417029126,0.43127583928526875,FM_vs_CTRL,,
ENSG00000005801,18.065555176065995,23.79690976031827,-5.731354584252276,0.6354854355175669,FM_vs_CTRL,,
ENSG00000005810,469.6363860100138,533.3904960717539,-63.75411006174011,0.8158755220277166,FM_vs_CTRL,,
ENSG00000005812,731.5292364216577,929.65543507497,-198.12619865331226,0.6218113598666521,FM_vs_CTRL,,
ENSG00000005844,2655.983098999056,2663.568373662142,-7.585274663086238,0.9952649423898317,FM_vs_CTRL,,
ENSG00000005882,13.67175596159123,12.740335650316592,0.9314203112746391,0.8954818674018885,FM_vs_CTRL,,
ENSG00000005884,3.6905006174083717,5.121109177965064,-1.430608560556692,0.5664704893801271,FM_vs_CTRL,,
ENSG00000005889,589.3463075111142,720.6835977835523,-131.33729027243805,0.6698050842190869,FM_vs_CTRL,,
ENSG00000005893,3749.149375906577,4399.60134774775,-650.451971841173,0.7352626540832622,FM_vs_CTRL,,
ENSG00000005961,12.855082197977595,6.873632367430746,5.981449830546849,0.39707527349026234,FM_vs_CTRL,,
ENSG00000005981,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000006007,675.8057312302092,712.8551704498416,-37.049439219632404,0.9087534550533017,FM_vs_CTRL,,
ENSG00000006015,55.07317517356635,60.99297366903453,-5.919798495468179,0.8385343368891717,FM_vs_CTRL,,
ENSG00000006016,0.21419028597233614,0.21688260306725682,-0.002692317094920682,0.9911090225042368,FM_vs_CTRL,,
ENSG00000006025,19.30621004023217,22.608760649966037,-3.302550609733867,0.7926063058151157,FM_vs_CTRL,,
ENSG00000006042,0.10634581236294002,0.1037089117976229,0.002636900565317124,0.9852663460877571,FM_vs_CTRL,,
ENSG00000006047,0.0,0.10476689159753198,-0.10476689159753198,0.3066936126530645,FM_vs_CTRL,,
ENSG00000006059,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000006062,295.0679756729922,288.899860192775,6.168115480217182,0.9642986629741112,FM_vs_CTRL,,
ENSG00000006071,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000006116,0.21117746094891351,0.0,0.21117746094891351,0.3027947472802328,FM_vs_CTRL,,
ENSG00000006118,0.20905397571904,0.721715822181806,-0.5126618464627659,0.32789987295974493,FM_vs_CTRL,,
ENSG00000006125,416.12389968059995,429.68242744398356,-13.558527763383609,0.9462487085029316,FM_vs_CTRL,,
ENSG00000006128,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000006194,124.59425895188346,129.943929868132,-5.349670916248527,0.9296333148694782,FM_vs_CTRL,,
ENSG00000006210,0.20833710697140906,0.0,0.20833710697140906,0.30957239372572387,FM_vs_CTRL,,
ENSG00000006282,10.049196070756171,13.17516950066243,-3.1259734299062583,0.6204580991817247,FM_vs_CTRL,,
ENSG00000006283,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000006327,93.23027093683774,74.06841656488328,19.161854371954462,0.5693829181748193,FM_vs_CTRL,,
ENSG00000006377,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000006432,5.508848736232824,6.319828618159811,-0.8109798819269871,0.8258715555782292,FM_vs_CTRL,,
ENSG00000006451,46.16330408221169,43.09864630550332,3.0646577767083656,0.8915472926689713,FM_vs_CTRL,,
ENSG00000006453,0.7378485318932708,0.21107556797493232,0.5267729639183385,0.24353507651169112,FM_vs_CTRL,,
ENSG00000006459,1651.351680795627,2012.6536907620641,-361.302009966437,0.6770977621919212,FM_vs_CTRL,,
ENSG00000006468,0.20556302249568686,0.1022959412364192,0.10326708125926766,0.5412657232831267,FM_vs_CTRL,,
ENSG00000006530,7.776072792878338,9.716565654717131,-1.940492861838793,0.7316092767949455,FM_vs_CTRL,,
ENSG00000006534,263.58342629451033,210.33696165222182,53.246464642288515,0.6583984066148354,FM_vs_CTRL,,
ENSG00000006555,33.779503692933346,29.711201676896962,4.068302016036384,0.8084494342143219,FM_vs_CTRL,,
ENSG00000006576,85.47520125322414,87.82827623155991,-2.353074978335769,0.959092294243351,FM_vs_CTRL,,
ENSG00000006606,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000006607,32.358298781752076,34.98860903829241,-2.6303102565403336,0.8843749322976108,FM_vs_CTRL,,
ENSG00000006611,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000006625,5.035942708442268,6.75312090038702,-1.7171781919447522,0.5471668943091922,FM_vs_CTRL,,
ENSG00000006634,13.39510290615111,13.569230863696717,-0.17412795754560761,0.9822105669532422,FM_vs_CTRL,,
ENSG00000006638,0.5462463547294311,0.2137759581054564,0.33247039662397465,0.4051732761216521,FM_vs_CTRL,,
ENSG00000006652,2341.4828639871002,3172.239045420932,-830.7561814338319,0.5317694996252632,FM_vs_CTRL,,
ENSG00000006659,0.0,0.1289510543955077,-0.1289510543955077,0.21778510594219844,FM_vs_CTRL,,
ENSG00000006695,6.944530725595089,7.766260878081137,-0.8217301524860474,0.8328695923776248,FM_vs_CTRL,,
ENSG00000006704,0.20790041282107827,0.10296062257529545,0.10493979024578282,0.534059085218935,FM_vs_CTRL,,
ENSG00000006712,492.32456708613836,519.4107497724245,-27.08618268628618,0.9027132011783856,FM_vs_CTRL,,
ENSG00000006715,293.29513536847855,394.17939311473975,-100.8842577462612,0.55865279877331,FM_vs_CTRL,,
ENSG00000006740,0.0,0.10206373369387148,-0.10206373369387148,0.31996802875344116,FM_vs_CTRL,,
ENSG00000006744,26.076255926856696,26.913151700987008,-0.836895774130312,0.9553332631797418,FM_vs_CTRL,,
ENSG00000006747,0.3058000798328587,0.20414994221242985,0.10165013762042882,0.6897615461882428,FM_vs_CTRL,,
ENSG00000006756,75.54966323543793,67.76114055207105,7.788522683366878,0.823221689960652,FM_vs_CTRL,,
ENSG00000006757,4.384998351936339,3.9553228322603653,0.42967551967597384,0.8528216727242148,FM_vs_CTRL,,
ENSG00000006788,0.10405957169522859,0.0,0.10405957169522859,0.310100383405148,FM_vs_CTRL,,
ENSG00000006831,355.57463932551093,340.94906736942755,14.625571956083377,0.9279822579009607,FM_vs_CTRL,,
ENSG00000006837,0.10909618371585586,0.7564957058885196,-0.6473995221726637,0.07124318381623304,FM_vs_CTRL,,
ENSG00000007001,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000007038,11.921322252427903,5.396092605820735,6.525229646607167,0.4386373815120838,FM_vs_CTRL,,
ENSG00000007047,198.0102551034867,232.1376721439014,-34.127417040414684,0.7383301683078176,FM_vs_CTRL,,
ENSG00000007062,0.0,0.20595688285506392,-0.20595688285506392,0.13721174777225836,FM_vs_CTRL,,
ENSG00000007080,28.750079478106848,30.41346223170317,-1.6633827535963235,0.8875147602181788,FM_vs_CTRL,,
ENSG00000007129,53.105049443933844,66.99538502787271,-13.890335583938871,0.6315509938224608,FM_vs_CTRL,,
ENSG00000007168,1060.3163520032426,1058.2468585844351,2.0694934188074967,0.9966603894827446,FM_vs_CTRL,,
ENSG00000007171,0.31904525318914023,0.6275297685731804,-0.3084845153840402,0.5222139949623684,FM_vs_CTRL,,
ENSG00000007174,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000007202,617.3141752446128,614.3561598523668,2.9580153922460113,0.9922171631086603,FM_vs_CTRL,,
ENSG00000007216,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000007237,1075.2648276990087,1315.7726253306344,-240.50779763162564,0.6898304050225802,FM_vs_CTRL,,
ENSG00000007255,6.91421399346445,7.668936180467687,-0.754722187003237,0.8163689857839499,FM_vs_CTRL,,
ENSG00000007264,17.30582221810989,27.27193472843296,-9.966112510323072,0.41331919703292497,FM_vs_CTRL,,
ENSG00000007306,0.8777745777423499,1.0905806838812364,-0.2128061061388865,0.7012264386594979,FM_vs_CTRL,,
ENSG00000007312,6.465026106073161,10.067500202568697,-3.602474096495536,0.4477511076974455,FM_vs_CTRL,,
ENSG00000007314,0.20622793673557763,0.10233387425625014,0.10389406247932749,0.5386430735177389,FM_vs_CTRL,,
ENSG00000007341,28.95296707544088,33.34555701858803,-4.392589943147151,0.7772562602702157,FM_vs_CTRL,,
ENSG00000007350,10.056778728065002,8.647960660040756,1.408818068024246,0.8114139961624175,FM_vs_CTRL,,
ENSG00000007372,0.1012037685340762,0.0,0.1012037685340762,0.3243353630709891,FM_vs_CTRL,,
ENSG00000007376,85.86586107739856,68.63057075925407,17.235290318144493,0.6122945495567435,FM_vs_CTRL,,
ENSG00000007384,0.10505587683654842,0.0,0.10505587683654842,0.30531535420721084,FM_vs_CTRL,,
ENSG00000007392,73.89441542906579,82.12604576833817,-8.231630339272385,0.8293587278413467,FM_vs_CTRL,,
ENSG00000007402,3.8515950399649967,10.494469767120808,-6.642874727155812,0.13988916147083352,FM_vs_CTRL,,
ENSG00000007516,154.98215179906248,246.39210870844664,-91.40995690938416,0.38444421686375313,FM_vs_CTRL,,
ENSG00000007520,127.36123050266228,120.11688451988384,7.244345982778441,0.877411476381437,FM_vs_CTRL,,
ENSG00000007541,72.83866045274846,58.23794004976055,14.600720402987903,0.6411531174965943,FM_vs_CTRL,,
ENSG00000007545,72.4881450153973,65.97571606392722,6.512428951470071,0.8511764343206916,FM_vs_CTRL,,
ENSG00000007866,6.252584657201841,2.6900174682013254,3.5625671890005157,0.3018339284548034,FM_vs_CTRL,,
ENSG00000007908,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000007923,13.920858759454598,18.541351946666875,-4.620493187212277,0.5890840371054633,FM_vs_CTRL,,
ENSG00000007933,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000007944,1020.6560262181586,1228.539649404207,-207.88362318604845,0.6849032288079592,FM_vs_CTRL,,
ENSG00000007952,0.0,0.10756512996235545,-0.10756512996235545,0.2936804510574191,FM_vs_CTRL,,
ENSG00000007968,17.518642891156354,8.155597395298646,9.363045495857708,0.2446159495145601,FM_vs_CTRL,,
ENSG00000008018,292.7410510008152,281.10925781570205,11.631793185113168,0.9206334819042818,FM_vs_CTRL,,
ENSG00000008056,0.8569890428073018,0.7432025120958216,0.11378653071148026,0.8415549778654831,FM_vs_CTRL,,
ENSG00000008083,1190.4632151935543,1503.7760697927094,-313.3128545991551,0.6210259085476544,FM_vs_CTRL,,
ENSG00000008086,232.9378201017268,285.90646254648993,-52.968642444763134,0.6837963461143564,FM_vs_CTRL,,
ENSG00000008118,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000008128,46.38380768905973,43.32476095596438,3.05904673309535,0.8899443530917857,FM_vs_CTRL,,
ENSG00000008130,6960.81832623387,6434.705045429343,526.1132808045268,0.8695341502781075,FM_vs_CTRL,,
ENSG00000008196,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000008197,0.0,0.2207307386791702,-0.2207307386791702,0.28139907665146746,FM_vs_CTRL,,
ENSG00000008226,23.828735004039828,45.50683041814617,-21.678095414106345,0.27728877793018136,FM_vs_CTRL,,
ENSG00000008256,44.46129227084675,50.8344802609802,-6.373187990133452,0.7678913503139655,FM_vs_CTRL,,
ENSG00000008277,1.5308212302969006,3.063320943893866,-1.5324997135969656,0.35638279112448173,FM_vs_CTRL,,
ENSG00000008282,98.66763602279805,114.15239087251989,-15.484754849721838,0.7335427957132856,FM_vs_CTRL,,
ENSG00000008283,247.83809696295708,225.9979650543468,21.84013190861029,0.8735224072448067,FM_vs_CTRL,,
ENSG00000008294,1509.4006854894924,1943.181960061982,-433.78127457248956,0.6002227696324924,FM_vs_CTRL,,
ENSG00000008300,3.154750684424934,4.377761832863003,-1.223011148438069,0.6605402432216876,FM_vs_CTRL,,
ENSG00000008311,2.3860349726726207,4.563481365720355,-2.177446393047734,0.25647963785073985,FM_vs_CTRL,,
ENSG00000008323,0.0,0.5275238659836754,-0.5275238659836754,0.06053040001687731,FM_vs_CTRL,,
ENSG00000008324,72.31398370400709,72.10567991062578,0.20830379338130456,0.9944312616496699,FM_vs_CTRL,,
ENSG00000008382,19.923009967415545,21.291235059946768,-1.3682250925312225,0.8725213258345822,FM_vs_CTRL,,
ENSG00000008394,3.9293560485607264,2.8777856779186,1.0515703706421262,0.663763418604789,FM_vs_CTRL,,
ENSG00000008405,30.098272823327374,41.12464651346924,-11.026373690141863,0.5139200360380379,FM_vs_CTRL,,
ENSG00000008438,480.04633181009274,307.15023512815134,172.8960966819414,0.23588247336735774,FM_vs_CTRL,,
ENSG00000008441,5.415187564612925,6.117449862390577,-0.7022622977776525,0.8289757554640534,FM_vs_CTRL,,
ENSG00000008513,641.9479059194588,730.1215337630384,-88.17362784357965,0.7929832399203933,FM_vs_CTRL,,
ENSG00000008516,14601.638160060213,13051.730608197753,1549.9075518624595,0.8053957980318702,FM_vs_CTRL,,
ENSG00000008517,161.82192371325016,181.7360837760955,-19.914160062845355,0.7992421502692294,FM_vs_CTRL,,
ENSG00000008710,31.206663996354784,42.34355013100014,-11.136886134645358,0.605546235995994,FM_vs_CTRL,,
ENSG00000008735,4.373610989864419,3.852055690200712,0.521555299663707,0.8142383473293511,FM_vs_CTRL,,
ENSG00000008838,21.736645799460447,24.31770130220374,-2.5810555027432933,0.8540604654720518,FM_vs_CTRL,,
ENSG00000008853,9.963399152140784,7.761699060168621,2.201700091972163,0.7087010607677661,FM_vs_CTRL,,
ENSG00000008869,188.62478531954656,202.89296699649108,-14.268181676944522,0.8903295373139682,FM_vs_CTRL,,
ENSG00000008952,467.4793502384235,521.2278446299075,-53.74849439148403,0.8213059246320246,FM_vs_CTRL,,
ENSG00000008988,430.02309819636093,581.229367130047,-151.20626893368603,0.5397679604217394,FM_vs_CTRL,,
ENSG00000009307,2222.23094465866,2493.71738488846,-271.4864402297999,0.804474408723981,FM_vs_CTRL,,
ENSG00000009335,158.92109972148972,171.88066731033314,-12.959567588843413,0.872015539655019,FM_vs_CTRL,,
ENSG00000009413,207.20974806508758,270.30471673367254,-63.094968668584954,0.5858249351284137,FM_vs_CTRL,,
ENSG00000009694,60.934243007173436,47.338670480259715,13.59557252691372,0.7225794220076067,FM_vs_CTRL,,
ENSG00000009709,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000009724,0.10583617072464153,0.0,0.10583617072464153,0.30163340130281835,FM_vs_CTRL,,
ENSG00000009765,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000009780,38.124792523034195,45.707728063815,-7.582935540780802,0.7164228210276397,FM_vs_CTRL,,
ENSG00000009790,637.7209782337407,547.025660306551,90.69531792718965,0.7467789420792867,FM_vs_CTRL,,
ENSG00000009830,11.69399772514275,12.499609275874295,-0.8056115507315447,0.8934653887471496,FM_vs_CTRL,,
ENSG00000009844,143.68214517707614,143.5146292000135,0.1675159770626351,0.9982088769620299,FM_vs_CTRL,,
ENSG00000009950,0.0,0.0,0.0,,FM_vs_CTRL,,
ENSG00000009954,159.2986919503806,185.51479331670367,-26.216101366323073,0.758143175594062,FM_vs_CTRL,,
ENSG00000010017,217.2811813070929,237.55036593387678,-20.26918462678387,0.8381395764345768,FM_vs_CTRL,,
ENSG00000010030,258.28048910311475,227.94118578784747,30.339303315267273,0.8485602898560172,FM_vs_CTRL,,
ENSG00000010072,82.0179038924678,100.43571404088176,-18.417810148413963,0.6715537751242867,FM_vs_CTRL,,
ENSG00000010165,45.06096372691884,42.996408699593,2.064555027325845,0.9270600875847576,FM_vs_CTRL,,
ENSG00000010219,1.9669901289951846,1.8619133277656026,0.10507680122958196,0.9145087187293938,FM_vs_CTRL,,
ENSG00000010244,656.6159082909514,726.546159205978,-69.93025091502659,0.8391159154881883,FM_vs_CTRL,,
ENSG00000010256,181.8074023162602,174.84543834666385,6.961963969596354,0.9308815203146906,FM_vs_CTRL,,
ENSG00000010270,158.01281860693854,182.71907889129346,-24.706260284354926,0.7542594395699698,FM_vs_CTRL,,
ENSG00000010278,129.24873836078137,103.24289514242108,26.005843218360297,0.7015082652364284,FM_vs_CTRL,,
ENSG00000010282,1.4200421972254822,1.8413822845701158,-0.4213400873446336,0.6086293918335903,FM_vs_CTRL,,
ENSG00000010292,203.01158068198066,185.75149754774765,17.260083134233014,0.846190646737474,FM_vs_CTRL,,
ENSG00000010295,287.14515835158494,276.7478486597018,10.397309691883152,0.9383385144294308,FM_vs_CTRL,,
ENSG00000010310,23.08972821358531,9.43363940815556,13.65608880542975,0.480696252814334,FM_vs_CTRL,,
ENSG00000010318,16.834541216572887,16.62768207161445,0.20685914495843605,0.976767251794545,FM_vs_CTRL,,
